,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
55,0.1004605770111084,0.01900768523364324,0.0,0.0,0.01,"(100, 25, 100)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 3}",0.4739345114345115,0.575883575883576,0.44241452991452984,0.4100877192982454,0.48903508771929827,0.4791322007374639,0.056090030673194936,46,0.5475729442970823,0.5070159151193636,0.5604408148928697,0.40864604902130786,0.46186551610413534,0.49710824788695174,0.056077575320219036
56,0.10985922813415527,0.03278558649330903,0.0031250476837158202,0.0062500953674316405,0.01,"(100, 25, 100)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 4}",0.4431912681912682,0.5846153846153848,0.4134615384615383,0.5709064327485378,0.3125,0.46576006891796357,0.1013377187968595,61,0.5414058355437666,0.4982891246684353,0.4913645943097998,0.5618189360016592,0.29613215149073324,0.4778021284028788,0.09456415127295875
57,0.10649528503417968,0.028960680849563644,0.0031238079071044924,0.006247615814208985,0.01,"(100, 25, 100)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 5}",0.44119022869022867,0.5893711018711021,0.3249999999999999,0.3421052631578945,0.4287280701754386,0.42676309276309277,0.09458602158190281,84,0.5551193633952255,0.48591954022988526,0.38931331225851773,0.3449367088607595,0.41289478336852337,0.43763674162258226,0.07439624917658104
58,0.07841639518737793,0.009888588715639182,0.0,0.0,0.01,"(100, 25, 100)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 6}",0.4412162162162162,0.48648648648648657,0.4329059829059828,0.4729532163742688,0.5014619883040935,0.46673784947469155,0.0261707976578252,56,0.5128779840848806,0.43147656940760404,0.4860291534949069,0.44080544477197847,0.5333638484004666,0.4809106000319673,0.03962727181965772
59,0.09719085693359375,0.027414503241996006,0.0,0.0,0.01,"(100, 25, 100)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 7}",0.46917879417879416,0.5701143451143451,0.5082264957264958,0.6048976608187132,0.5862573099415203,0.546867139261876,0.051059719064373794,10,0.5774005305039789,0.5273165340406721,0.538443976115209,0.5831391079060374,0.5135532798172155,0.5479706856766227,0.027585661817792873
60,0.09395813941955566,0.017003451535045486,0.00019927024841308593,0.00039854049682617185,0.001,"(50, 50)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 2}",0.4796517671517671,0.5873180873180873,0.461645299145299,0.5277777777777776,0.6041666666666665,0.531740636240636,0.05655465881871974,25,0.5748762157382847,0.5478381962864723,0.5616596417281349,0.5263645080019176,0.522754975060945,0.546698707363151,0.02002938816106246
61,0.059355545043945315,0.024982673586993135,0.003122711181640625,0.006245422363281251,0.001,"(50, 50)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 3}",0.44113825363825365,0.5940748440748442,0.49551282051282064,0.556286549707602,0.5939327485380117,0.5355318650055493,0.06003852360395484,21,0.5883244916003537,0.5432228116710877,0.522748507200562,0.5678628742983235,0.5318856951485293,0.5508088759837713,0.02408850229687624
62,0.10030660629272461,0.02329711402896399,0.0,0.0,0.001,"(50, 50)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 4}",0.49789501039501044,0.588331600831601,0.5471153846153847,0.5694444444444441,0.611111111111111,0.5622404877404877,0.03887959500851485,1,0.584319186560566,0.5383952254641912,0.5435212504390587,0.5759293920446625,0.5450322490709479,0.5574394607158852,0.018840040320881452
63,0.09068846702575684,0.020854006028060774,0.0002056121826171875,0.000411224365234375,0.001,"(50, 50)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 5}",0.4989085239085239,0.5862785862785863,0.5365384615384616,0.5902777777777775,0.5709064327485379,0.556147687305582,0.03473166105676639,5,0.5950486295313882,0.5413881520778075,0.5805479452054795,0.554164244161337,0.5781789219936283,0.5698655785939282,0.01936443344572079
64,0.07778282165527343,0.01009974327094685,0.0,0.0,0.001,"(50, 50)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 6}",0.5045997920997921,0.5873180873180873,0.4931623931623933,0.5493421052631577,0.5917397660818713,0.5449514916883339,0.04086178306396493,13,0.5894606542882406,0.5447435897435899,0.5583719704952581,0.5500425850936872,0.5789842987654573,0.5643206196772467,0.017143824686031893
