,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.60298171043396,0.12752226502599695,0.00624847412109375,0.007652786633832637,logistic,1.0,"(18, 18)",0.016,"{'NN__activation': 'logistic', 'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (18, 18), 'NN__learning_rate_init': 0.016}",0.7512327088969425,0.7577050686539738,0.7697105813894135,0.7804144760349141,0.7814200398142004,0.768096574957889,0.012035146872951704,1,0.7693634832320965,0.7773084579653924,0.7701827369710583,0.7637052728293604,0.7685901689551324,0.7698300239906081,0.004366207936810567
