2,2.233610802530471
3,3.129165383194166
4,3.47239684311282
5,3.0201014319274733
6,2.747826035852532
7,2.638659601210996
8,2.5281449733727728
9,2.4360871928545405
10,2.455082877371944
15,4.817854993008624
20,6.119025579310369
25,6.520602780114789
30,6.709809876730724
35,6.970335931646088
40,6.7975494614068115
45,6.7975494614068115
50,6.7975494614068115
55,6.7975494614068115
60,6.7975494614068115
