,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
12,0.11098966598510743,0.03965956241453666,0.00019969940185546876,0.0003993988037109375,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 30}",0.25,0.24324324324324323,0.2499999999999999,0.24999999999999983,0.27083333333333337,0.25265765765765763,0.009308806777097894,137,0.25,0.2598275862068966,0.25328767123287665,0.2549019607843137,0.2580915928015041,0.2552217622051182,0.003480210446273805
13,0.11129684448242187,0.04072705310052369,0.0,0.0,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 35}",0.25,0.24324324324324323,0.2499999999999999,0.24999999999999983,0.27083333333333337,0.25265765765765763,0.009308806777097894,137,0.25,0.2598275862068966,0.25328767123287665,0.2549019607843137,0.2580915928015041,0.2552217622051182,0.003480210446273805
14,0.10652203559875488,0.03776114635927018,0.003121805191040039,0.006243610382080078,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 40}",0.25,0.24324324324324323,0.2499999999999999,0.24999999999999983,0.27083333333333337,0.25265765765765763,0.009308806777097894,137,0.25,0.2598275862068966,0.25328767123287665,0.2549019607843137,0.2580915928015041,0.2552217622051182,0.003480210446273805
15,0.09733858108520507,0.04155341795358072,0.0,0.0,0.1,"(50, 50)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 45}",0.25,0.24324324324324323,0.2499999999999999,0.24999999999999983,0.27083333333333337,0.25265765765765763,0.009308806777097894,137,0.25,0.2598275862068966,0.25328767123287665,0.2549019607843137,0.2580915928015041,0.2552217622051182,0.003480210446273805
16,0.10677995681762695,0.036469107124253115,0.0,0.0,0.1,"(50, 50)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 50}",0.25,0.24324324324324323,0.2499999999999999,0.24999999999999983,0.27083333333333337,0.25265765765765763,0.009308806777097894,137,0.25,0.2598275862068966,0.25328767123287665,0.2549019607843137,0.2580915928015041,0.2552217622051182,0.003480210446273805
17,0.106524658203125,0.032181326651609436,0.006241226196289062,0.007643917919476369,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 55}",0.25,0.24324324324324323,0.2499999999999999,0.24999999999999983,0.27083333333333337,0.25265765765765763,0.009308806777097894,137,0.25,0.2598275862068966,0.25328767123287665,0.2549019607843137,0.2580915928015041,0.2552217622051182,0.003480210446273805
18,0.11200332641601562,0.03511268851435746,0.00019931793212890625,0.0003986358642578125,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 60}",0.25,0.24324324324324323,0.2499999999999999,0.24999999999999983,0.27083333333333337,0.25265765765765763,0.009308806777097894,137,0.25,0.2598275862068966,0.25328767123287665,0.2549019607843137,0.2580915928015041,0.2552217622051182,0.003480210446273805
19,0.021870183944702148,0.00765265039535713,0.0,0.0,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 2}",0.25,0.25,0.2499999999999999,0.24999999999999983,0.25,0.24999999999999997,7.480041190591211e-17,276,0.25,0.25000000000000006,0.25,0.25,0.25,0.25,2.482534153247273e-17
20,0.028118324279785157,0.006248688703955319,0.0,0.0,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 3}",0.25,0.25,0.24999999999999994,0.2499999999999999,0.25,0.25,5.487307082371866e-17,196,0.25,0.25000000000000006,0.25,0.25,0.25,0.25,2.482534153247273e-17
21,0.024225616455078126,0.007219955783409236,0.00019936561584472657,0.00039873123168945315,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 4}",0.25,0.25,0.2499999999999999,0.24999999999999983,0.25,0.24999999999999997,7.480041190591211e-17,276,0.25,0.25000000000000006,0.25,0.25,0.25,0.25,2.482534153247273e-17
22,0.031242847442626953,0.017112107643273228,0.0,0.0,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 5}",0.25000000000000006,0.25,0.24999999999999994,0.2499999999999999,0.25,0.25,6.037350400778013e-17,196,0.25,0.25000000000000006,0.25,0.25,0.25,0.25,2.482534153247273e-17
23,0.03436646461486816,0.006248068819289367,0.0,0.0,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 6}",0.31385135135135134,0.21153846153846154,0.4999999999999999,0.2499999999999999,0.38706140350877194,0.3318521199047515,0.10292257160162925,1,0.37263483642793993,0.27346153846153853,0.25,0.25,0.38913213109068845,0.3070457011960334,0.06111699709539193
24,0.08169970512390137,0.0417172681934313,0.0,0.0,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 7}",0.25000000000000006,0.25,0.24999999999999994,0.2499999999999999,0.25,0.25,6.037350400778013e-17,196,0.25,0.25000000000000006,0.25,0.25,0.25,0.25,2.482534153247273e-17
25,0.08740468025207519,0.04210052963392528,0.0001994609832763672,0.00039892196655273444,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 8}",0.25000000000000006,0.25,0.24999999999999994,0.2499999999999999,0.25,0.25,6.037350400778013e-17,196,0.25,0.25000000000000006,0.25,0.25,0.25,0.25,2.482534153247273e-17
26,0.07212777137756347,0.03382731522509562,0.0,0.0,0.1,"(50,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 9}",0.25000000000000006,0.25,0.24999999999999994,0.2499999999999999,0.25,0.25,6.037350400778013e-17,196,0.25,0.25000000000000006,0.25,0.25,0.25,0.25,2.482534153247273e-17
27,0.0781062126159668,0.03826426411436694,0.003124570846557617,0.006249141693115234,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 10}",0.25000000000000006,0.25,0.24999999999999994,0.2499999999999999,0.25,0.25,6.037350400778013e-17,196,0.25,0.25000000000000006,0.25,0.25,0.25,0.25,2.482534153247273e-17
28,0.08795289993286133,0.03418700063110255,0.0,0.0,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 15}",0.25000000000000006,0.25,0.24999999999999994,0.2499999999999999,0.25,0.25,6.037350400778013e-17,196,0.25,0.25000000000000006,0.25,0.25,0.25,0.25,2.482534153247273e-17
29,0.0768350601196289,0.03809320976953301,0.0001995563507080078,0.0003991127014160156,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 20}",0.25000000000000006,0.25,0.24999999999999994,0.2499999999999999,0.25,0.25,6.037350400778013e-17,196,0.25,0.25000000000000006,0.25,0.25,0.25,0.25,2.482534153247273e-17
30,0.07591748237609863,0.035071382770562896,0.003124094009399414,0.006248188018798828,0.1,"(50,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 25}",0.25000000000000006,0.25,0.24999999999999994,0.2499999999999999,0.25,0.25,6.037350400778013e-17,196,0.25,0.25000000000000006,0.25,0.25,0.25,0.25,2.482534153247273e-17
31,0.08156237602233887,0.028965984312419684,0.0,0.0,0.1,"(50,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 30}",0.25000000000000006,0.25,0.24999999999999994,0.2499999999999999,0.25,0.25,6.037350400778013e-17,196,0.25,0.25000000000000006,0.25,0.25,0.25,0.25,2.482534153247273e-17
32,0.08747944831848145,0.0459167976712506,0.0,0.0,0.1,"(50,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 35}",0.25000000000000006,0.25,0.24999999999999994,0.2499999999999999,0.25,0.25,6.037350400778013e-17,196,0.25,0.25000000000000006,0.25,0.25,0.25,0.25,2.482534153247273e-17
33,0.08147697448730469,0.0413824050575041,0.0,0.0,0.1,"(50,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 40}",0.25000000000000006,0.25,0.24999999999999994,0.2499999999999999,0.25,0.25,6.037350400778013e-17,196,0.25,0.25000000000000006,0.25,0.25,0.25,0.25,2.482534153247273e-17
34,0.07878413200378417,0.04005361961068032,0.003124380111694336,0.006248760223388671,0.1,"(50,)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 45}",0.25000000000000006,0.25,0.24999999999999994,0.2499999999999999,0.25,0.25,6.037350400778013e-17,196,0.25,0.25000000000000006,0.25,0.25,0.25,0.25,2.482534153247273e-17
35,0.07476630210876464,0.037746779165773015,0.0,0.0,0.1,"(50,)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 50}",0.25000000000000006,0.25,0.24999999999999994,0.2499999999999999,0.25,0.25,6.037350400778013e-17,196,0.25,0.25000000000000006,0.25,0.25,0.25,0.25,2.482534153247273e-17
36,0.07512068748474121,0.03044922633122169,0.0001994609832763672,0.0003989219665527344,0.1,"(50,)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 55}",0.25000000000000006,0.25,0.24999999999999994,0.2499999999999999,0.25,0.25,6.037350400778013e-17,196,0.25,0.25000000000000006,0.25,0.25,0.25,0.25,2.482534153247273e-17
37,0.08074412345886231,0.04089029965744792,0.0,0.0,0.1,"(50,)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 60}",0.25000000000000006,0.25,0.24999999999999994,0.2499999999999999,0.25,0.25,6.037350400778013e-17,196,0.25,0.25000000000000006,0.25,0.25,0.25,0.25,2.482534153247273e-17
38,0.024260997772216797,0.007265412237018708,0.00039920806884765627,0.0004889282442096391,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 2}",0.25,0.25,0.24999999999999994,0.2499999999999999,0.25,0.25,5.487307082371866e-17,196,0.25,0.25000000000000006,0.25,0.25,0.25,0.25,2.482534153247273e-17
39,0.024994468688964842,0.007652767213956268,0.0,0.0,0.1,"(25,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 3}",0.25,0.25,0.2499999999999999,0.24999999999999983,0.25,0.24999999999999997,7.480041190591211e-17,276,0.25,0.25000000000000006,0.25,0.25,0.25,0.25,2.482534153247273e-17
40,0.012496280670166015,0.006248140714455167,0.0,0.0,0.1,"(25,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 4}",0.25,0.25,0.24999999999999994,0.2499999999999999,0.25,0.25,5.487307082371866e-17,196,0.25,0.25000000000000006,0.25,0.25,0.25,0.25,2.482534153247273e-17
41,0.04061546325683594,0.027236664161332566,0.003124094009399414,0.006248188018798828,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 5}",0.25,0.24324324324324323,0.2499999999999999,0.49305555555555525,0.25,0.2958322608322607,0.09688353293933373,13,0.25,0.25000000000000006,0.28995433789954334,0.25,0.25,0.25799086757990863,0.01598173515981733
42,0.0340418815612793,0.009234080845602316,0.003124380111694336,0.006248760223388672,0.1,"(25,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 6}",0.25,0.2151767151767152,0.2922008547008546,0.20138888888888876,0.25,0.2418320793320793,0.03159167870316314,377,0.25,0.2372413793103449,0.25547945205479444,0.23690572119258663,0.2546669352672576,0.24685869756499673,0.008206196610580885
43,0.08477935791015626,0.04414056822972273,0.0,0.0,0.1,"(25,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 7}",0.23076923076923078,0.25,0.24999999999999994,0.2499999999999999,0.25,0.24604395604395604,0.0077735117291548765,317,0.25,0.25000000000000006,0.25,0.25,0.24509803921568624,0.24901960784313726,0.001960784313725511
44,0.08476462364196777,0.04412874077056896,0.0001994609832763672,0.0003989219665527344,0.1,"(25,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 8}",0.23076923076923078,0.25,0.24999999999999994,0.2499999999999999,0.25,0.24604395604395604,0.0077735117291548765,317,0.25,0.25000000000000006,0.25,0.25,0.24509803921568624,0.24901960784313726,0.001960784313725511
45,0.0803445816040039,0.04064135379039874,0.0,0.0,0.1,"(25,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 9}",0.23076923076923078,0.25,0.24999999999999994,0.2499999999999999,0.25,0.24604395604395604,0.0077735117291548765,317,0.25,0.25000000000000006,0.25,0.25,0.24509803921568624,0.24901960784313726,0.001960784313725511
46,0.07566323280334472,0.03683048725159998,0.0,0.0,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 10}",0.23076923076923078,0.25,0.24999999999999994,0.2499999999999999,0.25,0.24604395604395604,0.0077735117291548765,317,0.25,0.25000000000000006,0.25,0.25,0.24509803921568624,0.24901960784313726,0.001960784313725511
47,0.07467508316040039,0.036774605232057896,0.00019941329956054687,0.00039882659912109374,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 15}",0.23076923076923078,0.25,0.24999999999999994,0.2499999999999999,0.25,0.24604395604395604,0.0077735117291548765,317,0.25,0.25000000000000006,0.25,0.25,0.24509803921568624,0.24901960784313726,0.001960784313725511
48,0.0783729076385498,0.03972537761808869,0.0,0.0,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 20}",0.23076923076923078,0.25,0.24999999999999994,0.2499999999999999,0.25,0.24604395604395604,0.0077735117291548765,317,0.25,0.25000000000000006,0.25,0.25,0.24509803921568624,0.24901960784313726,0.001960784313725511
49,0.07810683250427246,0.03276713834864229,0.0062484264373779295,0.007652728236788775,0.1,"(25,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 25}",0.23076923076923078,0.25,0.24999999999999994,0.2499999999999999,0.25,0.24604395604395604,0.0077735117291548765,317,0.25,0.25000000000000006,0.25,0.25,0.24509803921568624,0.24901960784313726,0.001960784313725511
50,0.08172945976257324,0.04156255394967424,0.0,0.0,0.1,"(25,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 30}",0.23076923076923078,0.25,0.24999999999999994,0.2499999999999999,0.25,0.24604395604395604,0.0077735117291548765,317,0.25,0.25000000000000006,0.25,0.25,0.24509803921568624,0.24901960784313726,0.001960784313725511
51,0.07844834327697754,0.03854846928788005,0.0,0.0,0.1,"(25,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 35}",0.23076923076923078,0.25,0.24999999999999994,0.2499999999999999,0.25,0.24604395604395604,0.0077735117291548765,317,0.25,0.25000000000000006,0.25,0.25,0.24509803921568624,0.24901960784313726,0.001960784313725511
52,0.08402762413024903,0.03708129288014921,0.0,0.0,0.1,"(25,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 40}",0.23076923076923078,0.25,0.24999999999999994,0.2499999999999999,0.25,0.24604395604395604,0.0077735117291548765,317,0.25,0.25000000000000006,0.25,0.25,0.24509803921568624,0.24901960784313726,0.001960784313725511
53,0.08171510696411133,0.04383833581998596,0.003124094009399414,0.006248188018798828,0.1,"(25,)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 45}",0.23076923076923078,0.25,0.24999999999999994,0.2499999999999999,0.25,0.24604395604395604,0.0077735117291548765,317,0.25,0.25000000000000006,0.25,0.25,0.24509803921568624,0.24901960784313726,0.001960784313725511
54,0.0749824047088623,0.036166008798701424,0.0031243324279785155,0.006248664855957031,0.1,"(25,)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 50}",0.23076923076923078,0.25,0.24999999999999994,0.2499999999999999,0.25,0.24604395604395604,0.0077735117291548765,317,0.25,0.25000000000000006,0.25,0.25,0.24509803921568624,0.24901960784313726,0.001960784313725511
55,0.08167238235473633,0.04152511483682978,0.003124237060546875,0.00624847412109375,0.1,"(25,)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 55}",0.23076923076923078,0.25,0.24999999999999994,0.2499999999999999,0.25,0.24604395604395604,0.0077735117291548765,317,0.25,0.25000000000000006,0.25,0.25,0.24509803921568624,0.24901960784313726,0.001960784313725511
56,0.08491630554199218,0.03813642043060025,0.003124237060546875,0.00624847412109375,0.1,"(25,)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 60}",0.23076923076923078,0.25,0.24999999999999994,0.2499999999999999,0.25,0.24604395604395604,0.0077735117291548765,317,0.25,0.25000000000000006,0.25,0.25,0.24509803921568624,0.24901960784313726,0.001960784313725511
57,0.040616083145141604,0.007652533610926491,0.0,0.0,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 2}",0.25,0.25,0.2499999999999999,0.24999999999999983,0.25,0.24999999999999997,7.480041190591211e-17,276,0.25,0.25000000000000006,0.25,0.25,0.25,0.25,2.482534153247273e-17
58,0.02764472961425781,0.006606977853388421,0.00020022392272949218,0.0004004478454589843,0.1,"(25, 25)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 3}",0.25000000000000006,0.25,0.24999999999999994,0.2499999999999999,0.25,0.25,6.037350400778013e-17,196,0.25,0.25000000000000006,0.25,0.25,0.25,0.25,2.482534153247273e-17
59,0.03124241828918457,4.119608128825221e-06,0.0,0.0,0.1,"(25, 25)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 4}",0.25000000000000006,0.25,0.24999999999999994,0.2499999999999999,0.25,0.25,6.037350400778013e-17,196,0.25,0.25000000000000006,0.25,0.25,0.25,0.25,2.482534153247273e-17
60,0.07149696350097656,0.025831762965244483,0.0001994609832763672,0.0003989219665527344,0.1,"(25, 25)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 5}",0.3506756756756757,0.35540540540540544,0.3402777777777777,0.24232456140350866,0.24159356725146197,0.3073249000880579,0.05234147705832472,5,0.37679045092838204,0.34869584438549966,0.291622760800843,0.2462068666551066,0.2581931680249696,0.3043018181589602,0.05076853542950998
61,0.040615272521972653,0.007652553053085531,0.0,0.0,0.1,"(25, 25)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 6}",0.25,0.25,0.2499999999999999,0.24999999999999983,0.25,0.24999999999999997,7.480041190591211e-17,276,0.25,0.25000000000000006,0.25,0.25,0.25,0.25,2.482534153247273e-17
62,0.10081806182861328,0.04453899935032542,0.0,0.0,0.1,"(25, 25)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 7}",0.23648648648648646,0.3219594594594595,0.23472222222222214,0.24999999999999983,0.2989766081871345,0.2684830657725394,0.03569148213872283,21,0.23596374889478333,0.3272104332449161,0.25636635054443274,0.25,0.28001994104387035,0.2699120947456005,0.03199292747061305
63,0.09008135795593261,0.03837105472755878,0.003323650360107422,0.006160202552439444,0.1,"(25, 25)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 8}",0.23648648648648646,0.3219594594594595,0.23472222222222214,0.24999999999999983,0.2989766081871345,0.2684830657725394,0.03569148213872283,21,0.23596374889478333,0.3272104332449161,0.25636635054443274,0.25,0.28001994104387035,0.2699120947456005,0.03199292747061305
64,0.10351409912109374,0.03315738881126979,0.0,0.0,0.1,"(25, 25)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 9}",0.23648648648648646,0.3219594594594595,0.23472222222222214,0.24999999999999983,0.2989766081871345,0.2684830657725394,0.03569148213872283,21,0.23596374889478333,0.3272104332449161,0.25636635054443274,0.25,0.28001994104387035,0.2699120947456005,0.03199292747061305
65,0.10572104454040528,0.0445807337429647,0.0001995086669921875,0.000399017333984375,0.1,"(25, 25)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 10}",0.23648648648648646,0.3219594594594595,0.23472222222222214,0.24999999999999983,0.2989766081871345,0.2684830657725394,0.03569148213872283,21,0.23596374889478333,0.3272104332449161,0.25636635054443274,0.25,0.28001994104387035,0.2699120947456005,0.03199292747061305
66,0.099530029296875,0.0323807634711552,0.003323793411254883,0.006161053999206397,0.1,"(25, 25)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 15}",0.23648648648648646,0.3219594594594595,0.23472222222222214,0.24999999999999983,0.2989766081871345,0.2684830657725394,0.03569148213872283,21,0.23596374889478333,0.3272104332449161,0.25636635054443274,0.25,0.28001994104387035,0.2699120947456005,0.03199292747061305
67,0.09699821472167969,0.04226119084333937,0.0,0.0,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 20}",0.23648648648648646,0.3219594594594595,0.23472222222222214,0.24999999999999983,0.2989766081871345,0.2684830657725394,0.03569148213872283,21,0.23596374889478333,0.3272104332449161,0.25636635054443274,0.25,0.28001994104387035,0.2699120947456005,0.03199292747061305
68,0.08774371147155761,0.0334183163955265,0.0001995563507080078,0.0003991127014160156,0.1,"(25, 25)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 25}",0.23648648648648646,0.3219594594594595,0.23472222222222214,0.24999999999999983,0.2989766081871345,0.2684830657725394,0.03569148213872283,21,0.23596374889478333,0.3272104332449161,0.25636635054443274,0.25,0.28001994104387035,0.2699120947456005,0.03199292747061305
69,0.10355119705200196,0.041013438076384426,0.0,0.0,0.1,"(25, 25)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 30}",0.23648648648648646,0.3219594594594595,0.23472222222222214,0.24999999999999983,0.2989766081871345,0.2684830657725394,0.03569148213872283,21,0.23596374889478333,0.3272104332449161,0.25636635054443274,0.25,0.28001994104387035,0.2699120947456005,0.03199292747061305
70,0.09092845916748046,0.03840767159138251,0.0,0.0,0.1,"(25, 25)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 35}",0.23648648648648646,0.3219594594594595,0.23472222222222214,0.24999999999999983,0.2989766081871345,0.2684830657725394,0.03569148213872283,21,0.23596374889478333,0.3272104332449161,0.25636635054443274,0.25,0.28001994104387035,0.2699120947456005,0.03199292747061305
71,0.09706382751464844,0.04244197905846703,0.0031241893768310545,0.006248378753662109,0.1,"(25, 25)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 40}",0.23648648648648646,0.3219594594594595,0.23472222222222214,0.24999999999999983,0.2989766081871345,0.2684830657725394,0.03569148213872283,21,0.23596374889478333,0.3272104332449161,0.25636635054443274,0.25,0.28001994104387035,0.2699120947456005,0.03199292747061305
72,0.0790036678314209,0.0336588820716179,0.0,0.0,0.1,"(25, 25)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 45}",0.23648648648648646,0.3219594594594595,0.23472222222222214,0.24999999999999983,0.2989766081871345,0.2684830657725394,0.03569148213872283,21,0.23596374889478333,0.3272104332449161,0.25636635054443274,0.25,0.28001994104387035,0.2699120947456005,0.03199292747061305
73,0.0803267478942871,0.03852103092988208,0.0,0.0,0.1,"(25, 25)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 50}",0.23648648648648646,0.3219594594594595,0.23472222222222214,0.24999999999999983,0.2989766081871345,0.2684830657725394,0.03569148213872283,21,0.23596374889478333,0.3272104332449161,0.25636635054443274,0.25,0.28001994104387035,0.2699120947456005,0.03199292747061305
74,0.08801097869873047,0.0417395387238954,0.0,0.0,0.1,"(25, 25)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 55}",0.23648648648648646,0.3219594594594595,0.23472222222222214,0.24999999999999983,0.2989766081871345,0.2684830657725394,0.03569148213872283,21,0.23596374889478333,0.3272104332449161,0.25636635054443274,0.25,0.28001994104387035,0.2699120947456005,0.03199292747061305
75,0.10336513519287109,0.04050189979724456,0.0,0.0,0.1,"(25, 25)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 60}",0.23648648648648646,0.3219594594594595,0.23472222222222214,0.24999999999999983,0.2989766081871345,0.2684830657725394,0.03569148213872283,21,0.23596374889478333,0.3272104332449161,0.25636635054443274,0.25,0.28001994104387035,0.2699120947456005,0.03199292747061305
76,0.07111911773681641,0.007433002812777801,0.0001994609832763672,0.00039892196655273444,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 2}",0.25,0.25,0.2499999999999999,0.24999999999999983,0.35416666666666663,0.27023809523809517,0.04121352231693754,17,0.255,0.25000000000000006,0.25,0.25,0.33783239323126507,0.26856647864625305,0.0346870542252372
77,0.0715221881866455,0.0074025356883393,0.00019941329956054687,0.00039882659912109374,0.1,"(100, 25, 100)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 3}",0.25,0.25,0.2499999999999999,0.24999999999999983,0.25,0.24999999999999997,7.480041190591211e-17,276,0.25,0.25000000000000006,0.25,0.25,0.25,0.25,2.482534153247273e-17
78,0.059273147583007814,0.006424260143668248,0.0,0.0,0.1,"(100, 25, 100)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 4}",0.25,0.25,0.2499999999999999,0.24999999999999983,0.25,0.24999999999999997,7.480041190591211e-17,276,0.25,0.25000000000000006,0.25,0.25,0.25,0.25,2.482534153247273e-17
79,0.07548184394836426,0.011864988040496387,0.0,0.0,0.1,"(100, 25, 100)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 5}",0.25,0.25,0.2499999999999999,0.24999999999999983,0.25,0.24999999999999997,7.480041190591211e-17,276,0.25,0.25000000000000006,0.25,0.25,0.25,0.25,2.482534153247273e-17
80,0.08714017868041993,0.015716024583210593,0.0001995563507080078,0.0003991127014160156,0.1,"(100, 25, 100)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 6}",0.25,0.25,0.2499999999999999,0.24999999999999983,0.25,0.24999999999999997,7.480041190591211e-17,276,0.25,0.255,0.25,0.25,0.2549019607843137,0.25198039215686274,0.0024256732696771913
