,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
91,0.737325811,0.128968106,0.003124523,0.006249046,0.01,"(50,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 3}",0.672305483,0.665917322,0.687032565,0.658370606,0.683258789,0.673376258,0.01063804,69,0.671147533,0.677766318,0.674087659,0.679385358,0.671500127,0.674777399,0.003303305
92,0.871668148,0.233673131,0.009372807,0.007652865,0.01,"(50,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 4}",0.662663919,0.660059948,0.684654979,0.669008904,0.67687581,0.670647985,0.009095683,117,0.672247794,0.672316919,0.672135379,0.675416554,0.665947111,0.671612752,0.003090005
93,0.721704817,0.131220134,0.006248045,0.007652261,0.01,"(50,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 5}",0.657849382,0.652360435,0.68148695,0.654926222,0.685378088,0.666394074,0.014067179,188,0.667716845,0.676536153,0.667547469,0.670927888,0.666202873,0.669786246,0.003714827
94,0.80605998,0.149377888,0.012497377,0.011690385,0.01,"(50,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 6}",0.654733358,0.664381166,0.678984229,0.657221084,0.681037077,0.667267476,0.010891478,174,0.67077804,0.681087057,0.668602347,0.671199415,0.666664365,0.671666245,0.004983268
95,1.096616983,0.357507798,0.018745756,0.006248426,0.01,"(50,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 7}",0.660815536,0.663076058,0.669017139,0.67310956,0.683018434,0.669800767,0.007901444,142,0.664978973,0.680818513,0.670030317,0.668250922,0.667985389,0.670412823,0.005450095
96,1.056002712,0.326270235,0.012493849,0.006246926,0.01,"(50,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 8}",0.656968902,0.650886724,0.683228428,0.629101701,0.679080801,0.659853245,0.019744477,256,0.660159394,0.674994144,0.666482684,0.644268459,0.670301838,0.663241304,0.010657898
97,1.237208462,0.145672402,0.028118658,0.011688945,0.01,"(50,)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 9}",0.651979518,0.664961908,0.659177272,0.662715797,0.674417924,0.662646363,0.007344829,237,0.676587932,0.67563492,0.665559732,0.665477411,0.668556065,0.670363212,0.004832149
98,1.149728537,0.320081251,0.018745756,0.006248307,0.01,"(50,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 10}",0.670101161,0.662076933,0.665753173,0.662964511,0.658533629,0.663888061,0.003870322,220,0.670512235,0.679741598,0.65473798,0.661353039,0.651104844,0.663489939,0.010468837
99,1.518390512,0.280036257,0.02187047,0.021191407,0.01,"(50,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 15}",0.670669414,0.635194205,0.690152624,0.641524892,0.68653597,0.664810891,0.022661799,209,0.656890694,0.672941001,0.676266766,0.671576478,0.666178248,0.668770637,0.006772151
100,2.127624941,0.15254696,0.028115129,0.011686473,0.01,"(50,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 20}",0.667503434,0.65922318,0.678792353,0.660987334,0.668103917,0.666921561,0.006887029,181,0.669437797,0.678057947,0.674407042,0.681766172,0.663474963,0.673428784,0.006432802
101,2.808710289,0.263143904,0.012497616,0.011690003,0.01,"(50,)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 25}",0.672405395,0.662770076,0.684289999,0.679904276,0.668919032,0.67365497,0.007677094,63,0.687223533,0.66894088,0.672307194,0.681005531,0.662484619,0.674392351,0.008766229
102,3.899078178,0.638650957,0.003123999,0.006247997,0.01,"(50,)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 30}",0.670213563,0.635081803,0.665292255,0.666820633,0.681962965,0.663865369,0.015541101,221,0.675374853,0.659549921,0.658475678,0.683240549,0.667088593,0.668745919,0.009453338
103,4.136523008,0.340157933,0.006248522,0.007652845,0.01,"(50,)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 35}",0.674197577,0.662083177,0.681770592,0.652338754,0.680809263,0.670240512,0.011375039,129,0.679163817,0.68926246,0.67476058,0.655304916,0.679204384,0.675539231,0.01117973
104,7.863766575,3.83715633,0.003124332,0.006248665,0.01,"(50,)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 40}",0.67859373,0.660934183,0.646832597,0.6709819,0.686441918,0.668753213,0.013828815,158,0.684168468,0.68704472,0.658245983,0.688682817,0.671724489,0.677973296,0.011520236
105,0.446768951,0.084759144,0.00312438,0.00624876,0.01,"(25,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 2}",0.640926689,0.63169102,0.66107934,0.640444342,0.644695481,0.643764819,0.0096505,281,0.646491945,0.645019191,0.643838795,0.647358969,0.642041519,0.644950084,0.001891008
106,0.734202099,0.274152828,0.003127575,0.00625515,0.01,"(25,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 3}",0.67025103,0.644504808,0.687998198,0.659507587,0.672444927,0.666937801,0.014448051,180,0.66899631,0.667318529,0.672216724,0.666566386,0.662516801,0.66752295,0.003169247
107,0.534248161,0.062794346,0,0,0.01,"(25,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 4}",0.647052579,0.66601099,0.6763376,0.649281027,0.677364879,0.663206643,0.012926643,231,0.657121807,0.675614834,0.669550851,0.671003457,0.663406951,0.66733958,0.006429028
108,0.721704197,0.066569643,0.003124285,0.006248569,0.01,"(25,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 5}",0.658186587,0.65390908,0.672454211,0.657958868,0.673276763,0.663153195,0.008075614,232,0.670904813,0.669695125,0.662580211,0.674781514,0.667915813,0.669175495,0.00399431
109,0.771692133,0.12790335,0,0,0.01,"(25,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 6}",0.655982266,0.635450231,0.702178202,0.658949546,0.671226435,0.664749429,0.021966733,210,0.678609382,0.66037629,0.661940662,0.664550649,0.659377562,0.664970909,0.007039361
110,0.977894402,0.174120001,0,0,0.01,"(25,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 7}",0.663900337,0.648295242,0.671599114,0.640945952,0.6758078,0.660108759,0.013410201,255,0.673818627,0.676016151,0.6647601,0.657034924,0.664151175,0.667156196,0.006929623
111,1.03412981,0.284015437,0.006248093,0.007652319,0.01,"(25,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 8}",0.668465093,0.655638816,0.675862083,0.5,0.66991807,0.634008279,0.067285472,298,0.656728968,0.67120518,0.663625963,0.5,0.664122772,0.631136577,0.065728098
112,0.915408707,0.221931319,0.009372759,0.007652826,0.01,"(25,)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 9}",0.671243912,0.625090546,0.683893734,0.659434435,0.568160348,0.641578624,0.041585761,290,0.671008891,0.657886877,0.665705996,0.672824799,0.564829446,0.646451202,0.041139469
113,1.130982924,0.329100746,0.003124237,0.006248474,0.01,"(25,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 10}",0.665605096,0.660216061,0.674959018,0.654616896,0.689401413,0.668955983,0.012220713,156,0.67650146,0.681448073,0.66309331,0.668975733,0.667754252,0.671554566,0.006558031
114,1.11536212,0.21203599,0.018745232,0.015304834,0.01,"(25,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 15}",0.666604221,0.663388285,0.687823008,0.673443966,0.665353426,0.671320784,0.008918039,105,0.670769041,0.679051391,0.66960847,0.670064056,0.648885723,0.667675736,0.010014771
115,1.396545649,0.108497594,0.024993515,0.012496936,0.01,"(25,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 20}",0.660153616,0.659985013,0.680043714,0.646428124,0.667623208,0.662847977,0.010984365,234,0.666616453,0.682184319,0.663580598,0.654817887,0.659579513,0.665355754,0.009298954
116,1.69334898,0.473570575,0.018746471,0.011690564,0.01,"(25,)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 25}",0.619457974,0.653103534,0.671219535,0.66614346,0.675584166,0.657087618,0.020281681,264,0.629708131,0.664713559,0.64837821,0.675863845,0.656031941,0.654939137,0.015583494
117,2.424425888,0.656571331,0.009376192,0.007655631,0.01,"(25,)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 30}",0.650031223,0.624990633,0.645391447,0.651429587,0.682863771,0.650929236,0.01856877,269,0.659806987,0.660878816,0.63383284,0.647727042,0.665680144,0.653585166,0.011512332
118,3.274227142,0.434103282,0.009372663,0.007652748,0.01,"(25,)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 35}",0.668084176,0.65955414,0.680344041,0.663844418,0.676468252,0.669656419,0.00773251,146,0.673541214,0.675851685,0.67654678,0.679993428,0.671569703,0.675500562,0.002852872
119,2.83995738,0.347677733,0.031240416,0.022091962,0.01,"(25,)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 40}",0.664312477,0.658985887,0.688600937,0.665903106,0.679741253,0.671504172,0.010955001,97,0.676304911,0.693299491,0.668958492,0.67896126,0.671263779,0.677757587,0.008540533
120,0.602982187,0.120437005,0.00312438,0.00624876,0.01,"(25, 25)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 2}",0.64198826,0.638391408,0.659162673,0.647153367,0.655179116,0.648370485,0.007806655,276,0.650866906,0.654080958,0.642586552,0.650135477,0.650966475,0.649727274,0.003819568
121,0.643597794,0.223858987,0.012496901,0.00624845,0.01,"(25, 25)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 3}",0.666529287,0.658405145,0.681376414,0.656247126,0.669171927,0.666345881,0.008932294,191,0.666705924,0.679403668,0.667052882,0.674329013,0.65959593,0.669417483,0.006830136
