,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.1405919075012207,0.03951859406286924,0.0,0.0,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.25,0.30021367521367526,0.3087606837606838,0.25,0.37,0.2948152799581371,0.044146187703618764,121,0.25,0.32378640776699025,0.321497919556172,0.25000000000000006,0.3586266328011611,0.30078219202486467,0.04350167052306046
1,0.0999763011932373,0.007653468003734479,0.0,0.0,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 3}",0.25,0.25,0.25,0.25,0.25000000000000006,0.25,2.4313423840517682e-17,193,0.25,0.25,0.25000000000000006,0.25000000000000006,0.25,0.25,3.510833468576701e-17
2,0.11872081756591797,0.012497150904887787,0.0,0.0,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 4}",0.25000000000000006,0.24999999999999997,0.24999999999999997,0.24999999999999997,0.25,0.25,3.3221616038539036e-17,193,0.25,0.24999999999999997,0.25,0.25,0.25,0.25,1.2412670766236365e-17
3,0.21245036125183106,0.058114601854444524,0.0031241416931152345,0.006248283386230469,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.4226190476190476,0.44017094017094016,0.42307692307692313,0.43269230769230776,0.3846153846153847,0.42094515461862403,0.018873620874429748,5,0.5241131441374159,0.4949925418051449,0.45039777039227497,0.4168345850888442,0.3913280116110305,0.4555332106069422,0.04879858613309751
4,0.25931367874145506,0.028973054578035742,0.0,0.0,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 6}",0.43330280830280826,0.38461538461538464,0.40384615384615385,0.38461538461538464,0.5065384615384615,0.4219857965164087,0.04497287025924587,4,0.4980649205163768,0.4122549917567321,0.45498128909010027,0.4117054405568787,0.4708262780196742,0.44956658398795246,0.033642245360341674
5,0.1687098503112793,0.030290193944326083,0.0,0.0,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 7}",0.27670940170940167,0.2019230769230769,0.25,0.21153846153846154,0.25000000000000006,0.23825222396650966,0.02772413912423265,284,0.35929264909847436,0.2633148404993065,0.25000000000000006,0.21359223300970873,0.25,0.2672399445214979,0.04891137942479629
6,0.18120698928833007,0.036434089982429925,0.0,0.0,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 8}",0.4107142857142857,0.298076923076923,0.25,0.25,0.19923076923076927,0.2833307916573222,0.07226662042749399,133,0.3918035847647498,0.3207547169811321,0.25000000000000006,0.3113207547169812,0.2371643686502177,0.3022086850226161,0.05551709837422637
7,0.26555957794189455,0.05320928628112664,0.0,0.0,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 9}",0.25,0.25,0.2094017094017094,0.25,0.2725000000000001,0.24619666841095414,0.020305079553234757,265,0.25,0.25,0.24875173370319,0.25000000000000006,0.22756410256410256,0.24526316725345856,0.008862728024240873
8,0.2218245506286621,0.04351656966587311,0.0,0.0,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.3969780219780219,0.3173076923076923,0.4134615384615385,0.38461538461538464,0.41,0.38436622561112355,0.035040736633499256,29,0.4131814787154593,0.35821579043780916,0.4335501007510534,0.370214324967943,0.4067942670537009,0.39639119238519316,0.027976818440193982
9,0.27180681228637693,0.04144860886094308,0.006248760223388672,0.007653137073288369,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.4175824175824175,0.32692307692307687,0.25,0.3076923076923077,0.3146153846153847,0.3242031845705315,0.05468067265767701,77,0.3940907393577297,0.3160377358490566,0.25000000000000006,0.3111833669170178,0.37377539912917274,0.32901744825059537,0.05092757976075011
10,0.17495760917663575,0.03616567101992468,0.0,0.0,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.22115384615384615,0.25,0.298076923076923,0.25,0.38307692307692315,0.2791397174254317,0.05642423380927301,139,0.22572815533980584,0.2684466019417475,0.28260670452463826,0.24271844660194178,0.30365566037735847,0.26463111375709836,0.027764006223585196
11,0.2811833381652832,0.06248569488609083,0.0031242847442626955,0.00624856948852539,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 25}",0.41865079365079366,0.3365384615384615,0.4134615384615385,0.37286324786324787,0.3948076923076923,0.3874589843263313,0.030154626925243833,23,0.35389416408833885,0.36640672022610105,0.36682542590218,0.40605683929552777,0.42488106756974686,0.3836128434163789,0.027084561059148807
