,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.8914701461791992,0.32854535170916416,0.006336498260498047,0.007761828175969151,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 2}",0.621657904139656,0.6344035526517279,0.6545250370067889,0.6652595579602879,0.6406768414067685,0.6433045786330458,0.015248813635491517,354,0.635663059568169,0.6339824409167475,0.6533561329181767,0.6526108927568782,0.643231585932316,0.6437688224184576,0.008146950445556621
1,1.3861043453216553,0.6148238165843346,0.00624690055847168,0.007650859929642858,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 3}",0.6043234138124649,0.6553825736307489,0.6648614159563065,0.67321729365525,0.6831453218314533,0.6561860037772448,0.027504567545003907,342,0.6717778571793172,0.6753432698688173,0.6545046194681231,0.6618217548874484,0.6609080700321577,0.6648711142871727,0.007613641274103145
2,1.7016657829284667,0.14090237187278754,0.0031305789947509766,0.006261157989501954,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 4}",0.6499668214996682,0.6698228778520751,0.6885508651932011,0.6817722423561839,0.6750140370578328,0.6730253687917922,0.013141203815298357,326,0.6930337910264919,0.688765249349191,0.6812375580623757,0.685673268337502,0.6868281353682815,0.6871076004287684,0.0038590242703367104
3,1.0069201946258546,0.25008628092021123,0.0,0.0,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 5}",0.6607319687611659,0.6622734929304273,0.6997907202286765,0.6858965851666582,0.6919503853810424,0.6801286304935941,0.01584081681127408,313,0.6916683681282223,0.6966285539278241,0.6939602368434487,0.6944068705017611,0.7032693583788475,0.6959866775560208,0.003967354127080654
4,1.6028052806854247,0.356042079773531,0.0031290054321289062,0.0062580108642578125,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 6}",0.7046041549691184,0.689551324587821,0.7187433004951252,0.7148741769179725,0.7201367975090603,0.7095819508958195,0.01139602748643455,240,0.722664744015109,0.726202082588944,0.7288244602113215,0.7161834515849116,0.716123475065081,0.7219996426930735,0.005158263661413431
5,2.02669677734375,0.7828602245181124,0.0037316799163818358,0.006070126195629736,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 7}",0.6897044561278138,0.6906998111377673,0.7077943953856363,0.7083456689296107,0.7043540401204635,0.7001796743402583,0.008266689504698645,269,0.7225230973406157,0.7215328467153286,0.7230986167117555,0.7121024960441019,0.7152774233066204,0.7189068960236844,0.004404905960684733
6,1.5210553646087646,0.2490689322335572,0.003124237060546875,0.00624847412109375,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 8}",0.714639375223317,0.6987034862947272,0.7038384972691543,0.7144249910673268,0.7206880710530347,0.7104588841815119,0.00799827075784251,234,0.739597264049819,0.7439576846511153,0.7443826246745955,0.7173842580776888,0.7456829666683682,0.7382009596243174,0.01060771440570778
7,1.276487684249878,0.2657476571726699,0.012499475479125976,0.006249751665177821,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 9}",0.7341840641110715,0.7233933949262418,0.7379562043795621,0.753560308304834,0.7658159358889286,0.7429819815221277,0.014964390940027526,205,0.7446748506967485,0.7669682507273747,0.7572137716298298,0.7605877698943393,0.7569674850696749,0.7572824256035935,0.007263543971761479
8,1.0805189609527588,0.4045377266616954,0.003931665420532226,0.0060628188212242225,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 10}",0.6961563983461794,0.7031136746465214,0.7061252615997142,0.7256495329488031,0.728053698126691,0.7118197131335817,0.012715089456366272,233,0.7250803940584964,0.7174378541166864,0.7244015108978613,0.7429546730641622,0.7218250727374815,0.7263399009749376,0.008729541541462283
9,2.0171789646148683,0.4066934921993119,0.001661539077758789,0.0020366599573509994,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 15}",0.7539533459241489,0.7582461334286152,0.76371292940636,0.7758460517584606,0.7620437956204379,0.7627604512276045,0.007356601392081218,182,0.7962074421928437,0.7980781991730896,0.7862015721504773,0.7848425297330407,0.7833405645449442,0.7897340615588792,0.0061451063204460005
10,1.2550182342529297,0.4114946736772881,0.003922367095947265,0.00605024705124883,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 20}",0.7586085447399316,0.7701393497013935,0.7853963554693482,0.792149456383033,0.7660303200449187,0.774464805267725,0.012437980379756831,145,0.7949683528150682,0.7994589352253586,0.8077701495584707,0.7939449236894494,0.759273390842734,0.7910831504262161,0.016635835173581397
