,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.1062192440032959,0.028636883914914008,0.0,0.0,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.4423076923076923,0.3418803418803419,0.41559829059829057,0.28952991452991456,0.4223076923076922,0.38248805163090877,0.057674640271333025,54,0.43717326362957426,0.384743411927878,0.36047156726768376,0.3253814147018031,0.4455279390420899,0.39065951931380577,0.045566688733828804
1,0.08435540199279785,0.012496626402436295,0.0031242847442626955,0.006248569488525391,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 3}",0.25,0.25,0.25,0.25,0.25000000000000006,0.25,2.4313423840517682e-17,202,0.25,0.25,0.25000000000000006,0.25000000000000006,0.25,0.25,3.510833468576701e-17
2,0.0937270164489746,0.01711249936335247,0.009372854232788086,0.007652903434605437,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 4}",0.25000000000000006,0.24999999999999997,0.24999999999999997,0.24999999999999997,0.25,0.25,3.3221616038539036e-17,202,0.25,0.24999999999999997,0.25,0.25,0.25,0.25,1.2412670766236365e-17
3,0.2249464511871338,0.04799567943418503,0.0,0.0,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.5476190476190476,0.5032051282051283,0.6271367521367521,0.5416666666666667,0.44153846153846155,0.533099175201216,0.060117784141251185,7,0.5395124293182545,0.5468544736084578,0.5488891215031535,0.5503977703922749,0.4525580551523947,0.5276423699949071,0.03772768284924166
4,0.22807035446166993,0.03506906624170226,0.0,0.0,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 6}",0.5728021978021979,0.5245726495726496,0.5705128205128205,0.5299145299145299,0.5410576923076923,0.5480311168423413,0.02034321915823498,1,0.5453163341512857,0.559551723235548,0.5452686258603093,0.5898568549969907,0.5667886228027736,0.5613564322093815,0.016499345605412497
5,0.12809491157531738,0.026875731124716994,0.003124237060546875,0.00624847412109375,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 7}",0.37606837606837606,0.22115384615384612,0.17094017094017092,0.28525641025641024,0.25000000000000006,0.2617128902843188,0.06954358570686452,184,0.3271844660194175,0.24257975034674065,0.23051317614424408,0.2972954230235785,0.2545405982905983,0.2704226827649158,0.03623336147485751
6,0.12809391021728517,0.024993485215947207,0.0,0.0,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 8}",0.32142857142857134,0.32692307692307687,0.30769230769230765,0.24038461538461536,0.4038461538461538,0.3193821484637811,0.05153923681547544,108,0.2932225541448843,0.3136105513830372,0.3207547169811321,0.32125847224766446,0.3632075471698113,0.32241076838530586,0.022794048002343633
7,0.16558618545532228,0.023380210096201195,0.0,0.0,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 9}",0.24786324786324784,0.22008547008547008,0.25,0.3696581196581197,0.28125000000000006,0.2734988226059655,0.05175601656253136,175,0.3161581137309293,0.2823162274618585,0.25,0.3571428571428572,0.3378739316239316,0.3086982259919153,0.03845840764408596
8,0.17808318138122559,0.0437394380715987,0.0031242847442626955,0.006248569488525391,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.3296703296703296,0.4230769230769231,0.42307692307692313,0.4134615384615385,0.38384615384615384,0.39418412200044856,0.03598784862634782,44,0.3484876773711725,0.42425352628686586,0.42897050741894127,0.43327532515112666,0.4077920899854862,0.4085558252427185,0.03125058854617129
9,0.1749582290649414,0.04237974067776437,0.0,0.0,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.25,0.35576923076923084,0.3557692307692307,0.38461538461538464,0.3053846153846154,0.3298555729984301,0.0480692267187315,99,0.25,0.36815350796849244,0.40483605055871047,0.37264150943396235,0.2868287373004354,0.33649196105232015,0.05818496900727024
10,0.14371590614318847,0.028634126452489046,0.0,0.0,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.25,0.2980769230769231,0.22115384615384612,0.25,0.25000000000000006,0.25384615384615383,0.024777112936009864,197,0.25,0.265891188862429,0.28045429565854557,0.25000000000000006,0.29278846153846155,0.2678267892118872,0.016863418279356075
11,0.2655617713928223,0.026139442101860193,0.003124046325683594,0.006248092651367187,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 25}",0.46932234432234426,0.5235042735042735,0.3814102564102565,0.4113247863247863,0.35586538461538464,0.429211588298323,0.060548565515465294,23,0.4330843913368185,0.46897914322351025,0.37423913327925057,0.46710150995734445,0.4608631672310917,0.4408534690056031,0.03571618546031498
