,x,y,target
0,55.544952392578125,-3.37750506401062,0.0
1,44.949623107910156,16.70719337463379,1.0
2,51.00092697143555,-24.942607879638672,1.0
3,-21.245040893554688,-59.59410858154297,0.0
4,-30.539203643798828,32.2032356262207,1.0
5,7.45311975479126,31.618860244750977,0.0
6,-44.937828063964844,16.109575271606445,1.0
7,-33.23118591308594,40.518436431884766,0.0
8,46.65099334716797,-20.781352996826172,1.0
9,-26.36905860900879,3.6748454570770264,0.0
10,-59.380306243896484,-25.194425582885742,1.0
11,-18.157302856445312,-60.94892501831055,0.0
12,16.175010681152344,0.29422926902770996,0.0
13,-43.783451080322266,-64.017333984375,0.0
14,5.319629192352295,21.002161026000977,1.0
15,-23.744543075561523,-63.02236557006836,0.0
16,7.570979595184326,-60.766117095947266,0.0
17,-0.45699775218963623,-23.555574417114258,1.0
18,49.687007904052734,-2.3654837608337402,1.0
19,-31.20616912841797,42.008384704589844,1.0
20,15.579768180847168,42.21622085571289,1.0
21,-3.173255443572998,-11.877134323120117,0.0
22,64.94575500488281,-1.2126368284225464,0.0
23,0.44561582803726196,-44.047298431396484,0.0
24,78.85165405273438,5.233493804931641,1.0
25,-2.260225772857666,-4.633790493011475,0.0
26,12.310195922851562,57.343719482421875,1.0
27,-11.211170196533203,-30.129423141479492,1.0
28,20.00222396850586,-16.732501983642578,1.0
29,-57.13926696777344,-19.559329986572266,1.0
30,-44.79964065551758,-13.403152465820312,0.0
31,27.656461715698242,47.54468536376953,1.0
32,1.5433894395828247,-48.61149978637695,0.0
33,37.59953689575195,2.1685171127319336,1.0
34,4.288529396057129,-28.217252731323242,1.0
35,52.097171783447266,18.48948097229004,1.0
36,12.982583045959473,-43.11115646362305,0.0
37,17.142581939697266,42.937992095947266,1.0
38,-8.584380149841309,62.470645904541016,1.0
39,-18.675201416015625,-63.28982925415039,0.0
40,-58.934539794921875,-7.336782455444336,0.0
41,23.1727352142334,17.908248901367188,1.0
42,-46.76932907104492,-44.908042907714844,1.0
43,-26.064184188842773,-38.31515884399414,1.0
44,49.3346061706543,-7.427456378936768,1.0
45,11.644513130187988,-15.397085189819336,0.0
46,42.073604583740234,0.21534442901611328,1.0
47,51.63104248046875,27.099151611328125,0.0
48,40.678279876708984,-11.14383316040039,1.0
49,-52.458717346191406,-50.31375503540039,0.0
50,-7.409983158111572,1.4155570268630981,0.0
51,-18.471738815307617,-36.17364501953125,1.0
52,70.65421295166016,16.047468185424805,1.0
53,-32.99045181274414,5.510705947875977,0.0
54,10.620129585266113,-27.728572845458984,0.0
55,-24.862937927246094,-11.801924705505371,0.0
56,28.900846481323242,-11.65259838104248,0.0
57,-25.654991149902344,-2.5441298484802246,0.0
58,-57.99806213378906,-22.0086727142334,0.0
59,23.65263557434082,-43.40814971923828,0.0
60,37.35453414916992,7.405467987060547,1.0
61,59.71979522705078,39.421817779541016,0.0
62,68.89151000976562,9.154134750366211,1.0
63,-26.404285430908203,-47.94779586791992,1.0
64,-23.858238220214844,-58.54936981201172,0.0
65,-46.639705657958984,-51.80297088623047,0.0
66,-19.30763816833496,56.620113372802734,1.0
67,10.738090515136719,14.988312721252441,1.0
68,42.498146057128906,-12.94150161743164,1.0
69,-45.980770111083984,-44.29999542236328,1.0
70,35.639713287353516,15.941113471984863,0.0
71,4.125924110412598,57.22760009765625,1.0
72,1.2481715679168701,-41.483314514160156,0.0
73,55.201202392578125,14.756234169006348,0.0
74,-26.373624801635742,-49.50426483154297,0.0
75,30.126995086669922,42.156768798828125,0.0
76,-46.183143615722656,18.27035903930664,1.0
77,10.078082084655762,65.990234375,1.0
78,-9.980663299560547,-1.5757633447647095,1.0
79,49.059669494628906,-1.5169774293899536,1.0
80,67.30583953857422,-9.19813060760498,1.0
81,-41.35272216796875,-24.90001106262207,0.0
82,-49.15723419189453,-20.00469398498535,0.0
83,13.030393600463867,-43.86638641357422,0.0
84,-65.22042083740234,1.545196533203125,0.0
85,11.889419555664062,16.225250244140625,1.0
86,21.394718170166016,-10.62710952758789,1.0
87,10.984630584716797,-26.598743438720703,1.0
88,-21.557565689086914,57.838661193847656,1.0
