,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
290,1.277822876,0.080506139,0.003124094,0.006248188,0.0001,"(100, 25, 100)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 7}",0.744904459,0.732565255,0.766664998,0.725310371,0.759198261,0.745727232,0.01555756,137,0.74534293,0.748432819,0.739349803,0.749951532,0.746045528,0.745824522,0.003634231
291,1.493397236,0.028972648,0.003123951,0.006247902,0.0001,"(100, 25, 100)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 8}",0.754208817,0.730760584,0.756065972,0.725310371,0.759361284,0.745141466,0.014167105,184,0.747575277,0.753160187,0.747191512,0.749951532,0.746371647,0.748850031,0.002462065
292,1.559007025,0.252929842,0.009372997,0.00765302,0.0001,"(100, 25, 100)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 9}",0.744904459,0.732484076,0.75704829,0.742164444,0.759361284,0.747187585,0.009920879,88,0.74505704,0.747901469,0.746578818,0.750303058,0.746085918,0.74718526,0.00180772
293,1.346556664,0.074852176,0.00624876,0.007653137,0.0001,"(100, 25, 100)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 10}",0.74482328,0.732484076,0.766664998,0.742164444,0.755766417,0.748376434,0.011773187,56,0.744791365,0.747901469,0.739615478,0.750303058,0.742077506,0.744937775,0.003849654
294,1.783953094,0.503812193,0.006248283,0.007652553,0.0001,"(100, 25, 100)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 15}",0.754208817,0.730841763,0.75704829,0.725310371,0.760506625,0.745583017,0.014536208,145,0.747575277,0.753425862,0.746578818,0.749951532,0.744120213,0.74833034,0.003160877
295,1.893302679,0.097504666,0.012497807,0.006248903,0.0001,"(100, 25, 100)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 20}",0.744904459,0.730841763,0.76568268,0.742164444,0.759361284,0.748585665,0.012475783,44,0.74534293,0.753506725,0.740228173,0.750303058,0.746085918,0.747093361,0.004530853
296,1.877680206,0.098500428,0.009372616,0.007652709,0.0001,"(100, 25, 100)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 25}",0.754208817,0.730841763,0.756065972,0.742164444,0.759198261,0.748492523,0.010549249,48,0.747575277,0.753506725,0.747191512,0.750303058,0.746045528,0.74892442,0.002683629
297,2.008899879,0.078790389,0.006248426,0.007652728,0.0001,"(100, 25, 100)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 30}",0.754208817,0.730841763,0.75704829,0.742164444,0.759198261,0.748688986,0.010696582,24,0.747575277,0.753506725,0.746578818,0.750303058,0.746045528,0.748801881,0.002772477
298,2.236971617,0.149639092,0.012497091,0.006248546,0.0001,"(100, 25, 100)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 35}",0.754208817,0.730841763,0.756065972,0.725310371,0.759198261,0.745125147,0.014118054,188,0.747575277,0.753425862,0.746905501,0.749951532,0.746045528,0.74878074,0.002660788
299,1.802706861,0.16221203,0.00312438,0.00624876,0.0001,"(100, 25, 100)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 40}",0.754208817,0.730841763,0.75704829,0.742164444,0.759198261,0.748688986,0.010696582,24,0.747289387,0.753425862,0.746578818,0.750303058,0.746045528,0.74872853,0.002772543
,,,,,,,,,,,,,,,,,,,,,,,
,0.869605738,,0.00636037,,,,,,,,,,,0.745368383,,,,,,,,,
