,x,y,target
0,0.22737687826156616,-20.402992248535156,0.0
1,40.898719787597656,21.864347457885742,1.0
2,0.22737687826156616,-20.402992248535156,1.0
3,-29.12295150756836,2.8889150619506836,0.0
4,26.309579849243164,-1.8314286470413208,1.0
5,57.91881561279297,5.827328681945801,0.0
6,-0.08171042054891586,19.214303970336914,1.0
7,-0.08171042054891586,19.214303970336914,0.0
8,0.22737687826156616,-20.402992248535156,1.0
9,-0.08171042054891586,19.214303970336914,0.0
10,-0.08171042054891586,19.214303970336914,1.0
11,-29.107044219970703,3.106353759765625,0.0
12,27.36536407470703,-1.883771300315857,0.0
13,-0.08171042054891586,19.214303970336914,0.0
14,0.22737687826156616,-20.402992248535156,1.0
15,-29.12291717529297,2.886118173599243,0.0
16,-29.107046127319336,3.1063454151153564,0.0
17,-0.08171042054891586,19.214303970336914,1.0
18,0.22737687826156616,-20.402992248535156,1.0
19,26.31080436706543,-1.8099608421325684,1.0
20,-4.086472988128662,-22.666921615600586,1.0
21,26.309579849243164,-1.831455945968628,0.0
22,57.91661834716797,5.827993869781494,0.0
23,-30.164325714111328,3.074460506439209,0.0
24,0.22737687826156616,-20.402992248535156,1.0
25,-0.08171042054891586,19.214303970336914,0.0
26,0.22737687826156616,-20.402992248535156,1.0
27,-0.08171042054891586,19.214303970336914,1.0
28,29.70159339904785,-25.51340675354004,1.0
29,-0.08171042054891586,19.214303970336914,1.0
30,-0.08171042054891586,19.214303970336914,0.0
31,0.22737687826156616,-20.402992248535156,1.0
32,-29.122953414916992,2.888927459716797,0.0
33,0.22737687826156616,-20.402992248535156,1.0
34,27.36536407470703,-1.883771300315857,1.0
35,0.22737687826156616,-20.402992248535156,1.0
36,-30.164325714111328,3.074460506439209,0.0
37,0.22737687826156616,-20.402992248535156,1.0
38,0.22737687826156616,-20.402992248535156,1.0
39,-30.164325714111328,3.074460506439209,0.0
40,-0.08171042054891586,19.214303970336914,0.0
41,0.22737687826156616,-20.402992248535156,1.0
42,-0.08171042054891586,19.214303970336914,1.0
43,-0.08171042054891586,19.214303970336914,1.0
44,0.22737687826156616,-20.402992248535156,1.0
45,27.36536407470703,-1.883771300315857,0.0
46,-4.086472988128662,-22.666921615600586,1.0
47,0.22737687826156616,-20.402992248535156,0.0
48,0.22737687826156616,-20.402992248535156,1.0
